	1884
 临界态	1
"G4I系统	1
海西期	1
历史地震	1
"斜板仪	2
"高新技术	1
 油气充注	1
 细观力学	1
"火焰原子吸收分光光度法	1
 防止地层损害"	1
计算机辅助设计	1
模型试验"	3
构造地势	1
雷达技术	1
 鹿寨组	1
"污水处理	1
沙麦岩体	1
采样	2
 浅层气藏	1
"地下水入海通量	1
原地应力测量"	1
地壳结构"	1
 图像分析	1
"盐城凹陷	2
环境评价	1
 指标	2
 空间分布特征	1
 沉积微相"	5
岩溶	13
"靖边气田	2
格罗夫山	1
 共转换点道集	1
 生态系统服务价值	2
"后遥感应用技术	2
边坡岩体	1
"韧性剪切带	6
"角砾岩筒	1
Pb	2
搜索算法"	1
非费克现象	1
 发育背景	1
元数据	3
 加固处理	1
"职业地质师	1
可控式金属布防砂管"	1
 昆栏树科	1
"银铅锌矿床	1
规范值	1
界线层	1
 古气候环境	3
大坝"	1
 造山热	1
基本术语	1
交代岩石圈地幔	2
"东昆仑活动断裂带	1
碳酸盐溶解作用	1
Se	1
"南海南部	3
 动力地貌	1
高密度聚乙烯	1
镜儿泉	1
TM	2
钻头改进	1
"粉土	6
Sr	1
"沉积相	10
大陆深钻"	1
次生氧化富集	1
"磷酸盐	1
表皮效应	1
最优分割	1
"键词	1
四川广元市周家坡"	1
 汞锌矿勘探	1
 弹性波	2
 若尔盖盆地	1
 储层裂缝	1
 基准面校正	1
"地震构造	1
生产潜力	1
 形变异常	2
 优化"	2
 光释光	1
水质演化	1
"充磁仪	1
隐蔽油气藏	2
 剥蚀速率	1
里松	1
 贵州关岭"	1
变形监测"	2
RS	2
"配套方案	1
 找矿预测与实践"	1
"分频反演	1
 喷锚支护	1
ψ-c折减	1
"视应变	1
"扎赉特旗	1
热泉型铯矿床	1
"乌鲁木齐	1
 磨拉石	1
"恢复力	1
 相对损伤	1
"地质资料	1
 火山喷流	1
基准面旋回"	2
尾波Qc值	1
碱尘	1
新郑枣"	1
 岛弧/弧前环境	1
剥蚀程度	1
中条山	1
 含水量	2
空间分割	1
 地震信息多参"	1
"渗流作用	1
"土地利用现状图	2
"地质分析	1
重力垮塌"	1
岷江	1
 标志层法	1
包体岩石	1
固结试验	1
地温场	1
 湿化变形	1
评估	6
"跃西油田	1
地层单位	1
"逆作法	4
碎屑来源	1
 基准问题"	1
钻固一体化"	1
流量	1
坡地过程	1
青藏高原腹地"	1
 逆冲构造负载系统	1
结垢"	1
异常高压	2
核子密度仪	1
 贵州天柱"	1
 非线性动力学"	1
"地质储量	1
 开放系统	1
"多波地震	1
 基坑回弹	1
活动断裂"	3
"香港土壤	2
发地震	1
"脉冲中子俘获测井	1
 煤系烃源岩	1
 承载比	1
损失和退化	1
静态应力"	1
矿床地质	2
 粘弹性	1
 蜡晶	1
"地壳稳定性	1
防灾减灾"	1
多属性变换	1
"有机粘土复合体	1
社会水循环	1
人类演化	1
"倒垂孔	1
委托-代理"	1
浅层物探	1
 综合信息预测	1
信息建设	1
资源评价"	2
"雅砻江支流	1
 晚奥陶世	2
白垩纪	5
"煤矿瓦斯	1
探测深度"	2
重庆岩溶地区"	1
动力机制	1
评价	28
沿海城市安全"	1
"热液矿床	1
 折算系数	1
曲流河三角洲	1
纹理分析	1
"数字化海图	1
"岩溶陷落柱	1
"浙江省江山县	1
 空间配置	1
 Hakanson生态风险指数法	1
"烃源岩发育	1
 破坏模式	1
"组件	1
"库仑土压力理论	1
"强地震	1
山东七里山"	1
西部斜坡带	1
 铜离子	1
"桩土相互作用	2
高海拔夷平作用"	1
"复杂地表	2
 三棱柱体	1
"供水水文地质	1
分布预测	1
业务流程	1
 零偏VSP	1
 微合金铁粉"	1
 群测群防体系	1
"氢氧化铝	1
 铜陵地区"	1
"集对分析	1
"富金斑岩型铜矿	1
"反演计算	1
"土地利用转型	1
"浅埋煤层	1
滦平	1
油气运移路径	1
数据采集系统	2
"压密注浆	3
黄河岸边"	1
水平主压应力	1
求取方法"	1
 深孔爆破	1
 规则观测系统	1
开采区	1
相对位移	1
区域地壳稳定性"	1
豆荚状铬铁矿"	1
 最小水平主应力	1
"绿辉石	4
 北京及其邻区"	1
重力场	2
 侏罗纪	4
催化分光光度法	1
 预测评价"	1
坡折带控砂	1
复合材料"	1
 成像效果"	1
"探伤	1
断层产状"	1
 发震构造	2
"珊瑚	1
Zn	2
 影响程度"	1
"民乐-山丹6.1级地震	1
矿床类型"	1
玉龙斑岩铜矿带"	1
 空间几何形态	1
 鲕粒白云岩	1
 软土地基处理	1
 动力参数"	1
发育规律"	1
"陆相侏罗系—白垩系界线	1
 生物降解"	1
 非均匀性	5
油藏描述	2
滨州	1
古地理"	1
"能量安全系数	1
资源潜力"	6
精确成像"	1
地震相	3
"重要金属矿产	1
 物理点位精度	1
"同位素地球化学	4
 中国南方"	1
 油汽比	1
 南天山西部"	1
"粟园	1
 神经网络	7
 增湿	1
 调和组分"	1
 电性特征	1
卫片"	1
 黄河口"	1
 粘弹	1
"水平井	3
防治措施"	5
柱状样	1
局部加密交错网格	1
油气运聚网络	1
 成功率DND"	1
河南南部地区"	1
 CCSD"	1
 OGC Web Service	1
模糊数学综合评判	1
"水文地质条件	2
华北陆块东南缘"	1
断裂	15
 烂泥沟金矿"	1
 潜江凹陷"	2
土城子组	1
土壤氡气测量	1
 高周期	1
新街	1
 饱和度"	4
"综合物探	3
 GPS观测	1
"龙滩工程	1
"水质模型	3
 成矿构造单元	1
中子活化分析	1
 资料处理与解释	1
"竖向土拱效应	1
"青藏高原东缘	3
"锚固段	1
"孔压计	1
西藏南部"	2
岩石物理性质	1
CO2浓度"	1
勘查评价	1
 岩溶洼地	1
"震后变形	1
"白云石化作用	1
 天然裂缝	2
动力学机制	1
"断块构造	1
储层"	3
 黑龙江省东部"	1
"余震	1
 龄期"	1
"土壤水分动态	1
"安徽贵池地区	1
"新生代构造	1
等效椭圆"	1
 WGS-84坐标系统	1
EASY%Ro	1
 地质、地球化学特征	1
 图形解析"	1
"良好植被区	1
地壳活动	1
碳氧比	1
 粒径	2
连续墙	1
 矿产预测	1
 模式比较"	1
开发利用	8
特低渗储层	1
全观式数据采集"	1
组成填图	1
 垒群带和矿物沉析带	1
微生物学	1
 单元渗透矩阵	1
 油砂体"	1
 应力角	1
"软件开发	1
"粘土	1
污染物"	3
"扬子陆核和陆缘	1
显微成分分析	1
"资源	5
逐级加热	1
 中国"	16
地震地表破裂带	1
地震矩	3
成烃史"	1
有限拉张模型	1
城市轻轨	1
"陆核	1
 生物生产力"	1
胶体	2
分布赋存	1
 前兆"	1
"套保	1
新型絮凝剂	1
三维波动方程叠前深度偏移	1
"注浆加固	1
 岩土强度"	1
 侧钻	2
"地震动	1
"资源承载	1
环境科学	1
"构造时限	1
 动物群演替	1
浅成低温热液型	1
自然伽马	1
污染物溶解释放	1
旅游品牌"	1
 岩溶地下水	1
 更新调查	1
氮同位素组成	1
动力学条件	1
欧龙布鲁克微陆块	1
云阳县"	1
硫沉积	1
 两相流	1
"土钉	1
流速	3
积分解法"	1
工艺技术"	1
"He-Ar同位素	1
 构建样式	1
 元数据	1
pH	2
 试验段	1
"湘中坳陷	1
壳幔混源型	1
GC-MS-MS	1
改良效果	1
 大单晶CVD金刚石"	1
"过湿黄土	1
统计特征值	1
日喀则蛇绿岩	1
静态应力	1
动态重结晶	1
湿陷性	2
矿石	1
水污染控制方案"	1
"反倾层状岩体斜坡	1
滨岸	1
散点法	1
"东部平原	1
印支造山作用	1
"折多山花岗岩	1
下蚀速率"	1
"视应力	2
"隐伏矿床定位预测	1
 扫描电镜	5
 TSR"	1
"国家地质公园	2
 地下水脆弱性评价	1
 高含盐废水	1
 风暴潮	2
电磁感应	1
辽河坳陷兴隆台潜山带"	1
 秦岭—大别造山带"	1
服务质量	1
 地震属性参数	1
抗滑桩设计"	1
 寒武系	2
碱金属元素	1
 天山	1
土坡"	1
 褶积模型	1
"输导体系	2
"激光干涉技术	1
新生断裂	1
隧道工程	1
塔里木岩石圈地幔"	1
 燕山地区"	1
反演"	11
地质模型	1
 开发试验	1
 渤海湾形成"	1
"渤海海峡	1
"1-(4-硝基苯基)-3-(3-硝基-5-氯吡啶)三氮烯	1
盆山耦合"	2
古格组	1
"红壤	1
碱活化	1
衰变系数	1
 14C同位素	1
"质点	1
土地利用评价	1
 孔隙频率分布谱"	1
 武都地震台"	1
 仿生鲎式结构"	1
 测年数据	1
 粒度	9
"大庆油田	2
有限差分法	3
"陷落柱分类	1
含铍条纹状蚀变岩	1
"油页岩及其灰渣	1
 西山窑组	2
 地震响应"	1
流转	1
"塔源	1
"石榴石橄榄岩	3
"自然电位	1
弱化的岩石圈地幔"	1
 “鱼鳞式”构造	1
崩塌	4
 时间效应"	1
"引潮力	1
 准噶尔盆地	1
 河源断裂	1
灾害"	1
 河北省"	5
广西北海"	1
 单条测线多线排列	1
R型因子分析	1
有机岩石学"	1
试井	2
电磁场	2
"江陵凹陷	1
 GPt系列"	1
"矿床地球化学	1
地质旅游资源	1
孔隙度模型	1
"应力特征	1
频率域	1
环境敏感粒度组分	1
活动断裂	7
 中子孔隙度"	1
"渐新世初期	1
造山型矿床	1
"液化脉构造	1
 测井"	1
俯冲消减	1
剪切带金矿	1
"深井钻井	1
"深层搅拌桩	4
"水文地质背景	1
 技术方法	1
土地利用转换矩阵	1
 微生物	1
"元江红宝石	1
"CT识别	1
 振幅	1
生烃潜力	3
 预条件双共轭梯度算法	1
"找水	1
"云雾沟	1
碾压试验	1
"深部巷道	1
"激电异常	2
 激光拉曼光谱	2
"InSAR形变场	1
"有机碳库	1
 环境地球化学"	1
S、Pb、C同位素	1
恐龙蛋"	1
 找矿评价标志	1
土地开发整理"	2
 同步辐射光源	1
"沉积物	7
 原型盆地	3
 western marginal areas	1
盆-山耦合	1
"煤系固体废物	1
"石墨炉原子吸收分光光度计	1
地质灾害信息管理系统	1
电阻率各向异性	1
 防灾	1
"静压管桩	1
 动主动土压力"	1
"电子探针	2
红假单胞菌	1
 气层识别"	1
"赤泥	4
"对应分析	1
 氟来源	1
洪湖长江干堤"	1
激电异常	1
破坏模式	2
"红石金矿床	1
 P/T界线	1
"流体封存箱	1
"晚白垩世	1
土试指标"	1
"东川城区	1
 地球科学	1
窄方位角	1
 极限平衡搜索预测法	1
运移机理	1
亚热带"	1
岩土特征	1
"岩溶峰丛洼地	1
幕式置换	1
 短期基准面旋回	1
 地壳运动"	1
"土地资源调查	1
"1604年泉州8级地震	1
燕山运动	1
逆冲推覆	2
百口泉油田"	1
物质成分	1
潜水层间氧化带	1
模型修正	1
 基准耕地	1
自燃	1
 底层水	1
 企业"	1
桩土接触面	1
 分析测定	1
能源和灾害	1
"香港地区	2
"赤峰地区	1
"光谱光度	1
"石英脉型	2
"稔子坪凹陷	1
扎龙"	1
斜发沸石	1
"风尘堆积源区	1
 生长机理"	1
高密度电法"	1
"地震资料解释	1
 环境岩土工程	1
 蓄水构造	2
前寒武纪基底	1
"断层带	1
Na2SO4溶液	1
颗粒破碎	2
滑带	1
连续枯水年"	1
"多级找堵水技术	1
水化性能"	1
哈拉阿拉特山	1
脉体	1
后造山"	1
水资源承载力	2
硫化氢成因	1
氰化法提金	1
 地震趋势"	3
"红粘土	4
冷伤害"	1
 虚拟孔	1
"枣35断块	1
"早二叠世	2
 高压高温溶液	1
"储层模式	1
 波速比异常	1
 河南省"	8
"卡特里西	1
同位素质谱法	1
突水灵敏度分析"	1
 泊松比"	2
 管井进水流速	2
储层结构	1
湖泊	2
SHRIMP"	2
 贡献率"	1
澳大利亚"	1
测井响应特征"	1
"土地资源综合分区	1
富蕴	1
断块构造	2
海水入侵	3
"洞室布置	1
"地铁	3
 多标度分形	1
 冲压	1
碰撞与隆升过程	1
"PHC管桩	2
鹰山组	1
26Al/10Be埋藏测年	1
射线	1
 对策建议"	2
深地震反射"	1
"BP神经网络	4
 矿床地质	1
"金矿区	2
 陡山沱期	1
"渗透率预测	1
 断层活动"	1
指相矿物	1
超孔隙水压力	2
 已建涵洞	1
"坑道	1
土壤肥力质量	1
 花江"	1
压裂"	1
"ART1神经网络	1
拉拉铜矿床	1
 最小安全系数	1
 包古图	1
 凝结水	1
自适应神经模糊推理系统"	1
 综合	3
图元模式	1
"无脊椎动物化石	1
喷射泵	1
"岩石圈流变结构	1
决策模型"	1
"天坑	3
"川西坳陷	5
显色反应"	1
触发"	2
资料处理	3
"D-InSAR	1
"卡拉先格尔	1
信息管理与服务系统	1
"瓦斯涌出量预测	1
"层状硅酸盐	1
 桂林"	2
 生态系统服务	1
"大型	1
 控制	1
分阶段的油田序列模型法"	1
 顶管施工	1
尾矿坝"	1
岩石地层"	2
"铅-锌矿床	5
 随机响应"	1
微相级单砂体	1
产状"	1
 震旦（Ediacaran）系	1
持久性有机污染物	1
中部"	1
"雅鲁藏布江结合带	1
SEDEX	1
Alonso本构模型	1
 有效利用	1
 生态价值"	1
双河口"	1
"复垦重构土壤	1
"大坝	1
 Markov模型	1
古气候环境"	1
 湖泊演化"	1
 质量控制与评价	1
水电站"	1
 复合盆地	1
中二叠世	2
国民账户体系	1
 涌水机理	1
"震电效应	2
地震辐射能	1
 铋铜金矿脉	1
主中央冲断层（MCT）	1
 GDS三轴仪	1
分支水平井	1
 陆地卫星监测"	1
西藏北部"	3
叠覆	1
"辽河断陷	1
康西瓦断裂	1
 塔河油田	2
 本构模型"	2
晚石炭世	1
场地条件"	1
自然年龄	1
补给来源	1
"D-P系列屈服准则	1
"三峡井水湾遗址	1
红土含金性	1
填充注浆"	1
"毛乌素沙地	3
 滑动带	1
"重力卫星	1
"南非卡鲁盆地	1
围岩"	1
水分特征"	1
 阿尔奇公式	2
构造事件	4
"地球系统	1
 微细粒浸染型金矿"	1
 三维应力	1
 震积岩序列	1
"大湾组	1
"地下水开采	2
"洛带气田	1
地层断片	1
干旱化	1
识别	9
相对震源时间函数	1
 陆源	2
贡久布	1
 成藏条件"	5
 环境变迁	1
 油气资源远景"	1
 有限元法	9
 有限差分	2
 处置库"	1
"持久性有机氯污染物	1
干旱区	2
"矿石组构	1
"变差函数	2
预测预报"	1
原油粘度	1
赣南"	2
 均衡反弹	1
"白云岩形成条件	1
"红土	1
"C4植物	1
不完整性	1
相分离实验	1
"海河断裂	1
 窜槽"	1
泥沙和沉积物	1
油气评价	3
土地利用总体规划"	2
 高速遥传	1
"核素侵蚀示踪	1
"冀北	1
分支间湾	1
地下水位变化模式	1
绿洲稳定性	1
太古宙	1
勘探潜力"	3
 寒武纪	1
ISIS	1
石盐	1
 渗透率	10
 产业结构	1
 临震异常	1
 费-托合成	1
"非饱和土层	1
"陆-陆碰撞造山环境	1
 测井解释	4
 断块群	1
 征用补偿	1
框架梁	1
花岗岩峰林	1
地球化学基准	1
"阶地	1
 准噶尔	1
陨石撞击	2
"加筋土挡墙	2
 古地磁测年	1
 支挡结构"	1
滑动最小二乘	1
吉木萨尔凹陷	1
"SD法	1
BSR	1
"水文学	1
耦合响应"	1
参数选取"	1
"水源地防护区	1
 盈亏平衡原理	1
δ18O	4
盆山构造"	1
 图版参数	1
成岩次序	1
"供水量	1
 江苏"	1
长江中下游"	2
 预留土堤	1
岩性地层油藏"	1
沉积盆地"	2
矿业权	3
内部管理	1
 管幕法	1
 拟合	1
"冲淤积平原	1
 火山喷流沉积	1
 自挡土、自排水	1
 重力堆积	1
勘查技术"	1
 一维搜索	1
糜棱岩型金矿	1
 盆地改造	1
解吸"	1
 地应力"	3
 矿物含量计算"	1
"黄土高原西部	1
复合火山"	1
"废弃宕口	1
"磁性矿物	1
"设计模式	1
 赋存状态	3
定量转换函数	1
 水平推剪试验	1
断块体	1
"自然铁	1
物理模拟实验	2
 丹霞地貌"	1
地下水潜蚀	1
硅化	1
综述	20
速度建模	1
 高压缩	1
浅成低温热液矿床	1
 杆系有限元"	1
混合像元分解	1
"卡林型金矿	3
 隔震设施"	1
油气藏调整改造"	1
 摩擦特性	1
边坡动力稳定	1
 东濮凹陷"	3
 波场延拓	1
安全性	1
 张家口"	1
"模糊	1
成藏时间"	1
矿化标志	1
 南京地区"	1
圈闭类型	2
界面转换阵	1
酸溶氢气法"	1
 电阻率	14
裂缝密度	1
 油气运聚"	4
"苏鲁超高压变质地体	1
ETM数据	1
 承载力"	3
"岩体完整性	1
"大地热流	1
晚trianguldris带	1
"涪陵区	1
"蓝闪石+硬柱石	1
"土质滑坡	1
 黄土液化	1
地震趋势预测	1
冲击石英	1
 中条裂谷	1
构造应用	1
"断裂活动	1
比较法"	1
"人工冻土	1
 莫里青断陷	1
地震活动分期	1
"石油储备	1
"康托组的时代	1
 体积权衡"	1
调整方法"	1
大陆边缘	2
 实验技术	1
水溶气	2
填料"	1
断裂带"	2
 取土质量	1
 松散地质体	1
"单个包裹体	1
 纯横波成像法"	1
硅华	2
闭合精度	1
"蚀变遥感异常	1
 极值分布"	1
 导电圆环"	1
新疆	3
市场配置矿权	1
岩土分类	1
成藏效应	1
"油气藏	10
 地下水贮存特征	1
 数字流系统	1
 数值仿真"	1
博弈关系	2
等效剂量	1
 冷龙岭—毛毛山	1
研究进展"	10
地貌单元	1
二辉橄榄岩辉玻无球粒陨石	1
热成因	1
函数系	1
"振冲碎石桩	2
单颗	1
系统分类"	1
"环境同位素示踪	1
阿尔巴萨依组	1
δ13C	1
盐胀	1
精化"	1
甘孜-松潘地块	1
空间变异"	1
"渗透率	3
"吴忠、灵武地区	1
磷质小壳化石	1
 泰州组	1
环境地质问题"	1
"合成孔径雷达干涉测量	1
胶结差	1
上顶埋深	1
喷流沉积型	2
 东乌旗地区"	1
 海通集洼陷"	1
超高压变质带	2
"西南水汽通道	1
储集类型	1
曲线拟合"	1
 综合测井	1
断裂系统	2
 微型光学元件	1
峨眉山大火成岩省	1
 经济发展"	1
GRACE卫星	1
"潮汐效应	1
传动系统	1
同震库仑应力改变	1
三峡水库"	1
相关性"	3
 微观机理	1
 响应机制	1
新构造活动	1
油气资源潜力区"	1
滨参1井	1
构造作用"	2
"长江	2
 提高处理能力"	1
"硒铅矿	1
新生代碎屑岩	1
测井相"	1
 大直径圆环	1
板块运动"	1
"环境化学	2
"百色盆地	2
土壤热传导方程	1
弧后扩张中心	1
 国内外	1
 心墙堆石坝	1
 东海陆架盆地西部凹陷带	1
HJX钻井液	1
首波	2
 储层参数场"	1
异常分离"	1
西山窑组"	1
"渗吸法采油	1
年代"	1
裂缝控制	1
城市功能	1
"14C	1
张家口组	1
"红土沉积	1
 工程地质问题	1
"缓倾	1
 工艺特性	1
"澜沧江流域	1
莫霍面"	5
超前地质预报"	1
地电阻率	2
天然气储层	1
陕北油田"	1
"构造断裂带	1
 脑木根组	1
 沉积盆地"	1
CAI	1
塔里木古板块	1
 三角洲前缘相	1
瘤状灰岩	1
 折射	1
晶层	1
 油气层	2
尖晶石出溶结构	1
 劳伦大陆"	1
 工作方法	1
 演化过程"	1
电磁波"	1
 三峡工程一期蓄水	1
多点函数拟合	1
 地下水生态警戒水位	1
 漂白蚀变"	1
 围岩应力"	1
"桥杜白地区	1
"相干体技术	1
正断层	4
 评价指标	2
硼包被态针铁矿	1
流体密度	1
 门架	1
 DEM"	1
INDEPTH	1
 东明湖	1
交汇图解法	1
氯仿抽提物	1
纤蛇纹石	1
 模型解算	1
 精度	3
深地震反射	1
 锚固段	1
江津市"	1
铀氧化带	1
"锡石	1
"砂岩成分分析	1
 构造坡折带	1
"岩石热解	1
动态特征"	1
空间关系	1
"长沙	1
 大富足岩体"	1
北冰洋"	1
风险评价	3
"河流相	2
 河口水库	1
变形实验	1
克拉玛依"	1
 层间氧化带砂岩型铀矿床	1
"井中声场模拟	1
 富集差异性"	1
"锡矿	1
"碳同位素组成	1
 释放量	1
 河流下切速率	1
 评判"	1
 负摩阻力	1
 潘谢矿区"	1
地层电阻率	2
 冲刷	1
晚中生代"	1
辽宁东部"	1
堵塞系数	1
化学特征指标	1
重、磁异常	1
始特提斯洋盆	1
能量	1
 分形理论	1
盆地改造	1
比较"	1
 岩质边坡	3
 有机质丰度下限	1
 灌浆加固	1
单坡面临空边坡	1
"英吉苏凹陷	1
"洋岛地层序列	1
电磁法"	1
 流沙港组	1
塔斯曼海"	1
"锆石Pb-Pb年龄	2
罗迪尼亚超大陆	1
 天津"	2
中国南方	1
储渗空间"	1
晚古生代"	1
"放射性碳同位素（14C）	1
"侵蚀	1
 倾斜与断裂	1
环境应力	1
蒸发浓缩作用	1
"调查方法	1
 震陷值	1
 评价分析	1
"爆生气体	1
油潜力碳	1
火山碎屑堆积	1
古温度"	1
非均质土柱"	1
 准层序组	1
埋藏学"	1
"三塘湖盆地	5
 甲烷水合物	2
巴肯型变质作用"	1
功能指数	1
"采煤区	1
 ABAQUS	1
交通沿线	1
"中基性火山岩	1
综合解释"	1
正常固结地层	1
 额济纳旗"	1
生物意义"	1
 地球物理信息	1
光催化降解	1
"侏罗系—白垩系界线	1
 可持续围垦	1
无损检测	2
过度性损失"	1
"江汉盆地	3
复杂断层	1
码头	1
 作用机理	3
完整性检测"	1
汇聚因子	1
发展"	1
扎龙湿地	1
博吉尔德连生	1
 Melut盆地	2
三维地质体建模"	1
人为因素	3
溶解物理模拟"	1
 降落漏斗"	1
"幔源包体	2
珠江口盆地"	1
 污染物运移	1
前渊盆地	1
地震勘探"	3
 超前支护	1
社会驱动力	2
滑坡特征	2
 盐水钻井液	1
条件实验"	1
"浅层覆盖区	1
"双跨连拱隧道	1
"VTI介质	2
次生石膏	1
 因子分析	3
 剩余资源潜力"	1
冰碛岩	1
"磁化率	4
成烃史	1
盆地演化	6
 判别函数	1
"低品位	1
线性方程法"	1
导向孔钻进	1
 Mango轻烃参数"	1
 内生矿床	1
 无机成因气"	1
 复杂压力"	1
髫髻山组	1
东北黑土区"	1
位移反分析	1
壳、幔结构	1
